# repo=endojs/endo-but-for-bots commit=eb47ab6749b12dcdec261e5a2373200038b5c3e2 generator=export-index/1
# name	specifier	package	def	kind	arity	shape	tokens	private
getCommand	@endo/spaces-util/command-registry.js	@endo/spaces-util	packages/spaces-util/src/command-registry.js:983	const-function	1	54753eae062f	11	1
getCommandList	@endo/spaces-util/command-registry.js	@endo/spaces-util	packages/spaces-util/src/command-registry.js:943	const-function	0	9daa70eeb26d	21	1
getCommandsByCategory	@endo/spaces-util/command-registry.js	@endo/spaces-util	packages/spaces-util/src/command-registry.js:991	const-function	2	75b92416fde6	42	1
getCopyBagEntries	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:239	const-function	1	99ec2c446b2a	11	0
getCopyMapEntries	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:398	const-function	1	3892088277f8	98	0
getCopySetKeys	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:158	const-function	1	99ec2c446b2a	11	0
getEffective	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:102	const-function	2	92044215370a	15	1
getEffectiveParent	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:49	const-function	2	1f384315c1be	39	1
getEffectiveSortOrder	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:86	const-function	2	72e6b29671cb	41	1
getEntryPhysicalPath	@endo/daemon/src/mount.js	@endo/daemon	packages/daemon/src/mount.js:159	const-function	1	ccb78c9e82d3	9	1
getErrorConstructor	@endo/pass-style	@endo/pass-style	packages/pass-style/src/error.js:194	const-function	1	78528f2e4db1	7	0
getFormulaViewSpec	@endo/spaces-util/formula-view-registry.js	@endo/spaces-util	packages/spaces-util/src/formula-view-registry.js:297	const-function	1	cd956e10fc80	29	1
getGitCredentialController	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-credential.js:193	const-function	1	78528f2e4db1	7	0
getGitCredentialController	@endo/exo-git/src/git-credential.js	@endo/exo-git	packages/exo-git/src/git-credential.js:193	const-function	1	78528f2e4db1	7	0
getGitCredentialController	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-credential.js:193	const-function	1	78528f2e4db1	7	0
getGitRemoteController	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-remote.js:57	const-function	1	78528f2e4db1	7	0
getGitRemoteController	@endo/exo-git/src/git-remote.js	@endo/exo-git	packages/exo-git/src/git-remote.js:57	const-function	1	78528f2e4db1	7	0
getGitRemoteController	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-remote.js:57	const-function	1	78528f2e4db1	7	0
getHeritageChain	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:174	const-function	2	8fed8ee0ce9b	47	1
getInfoMethodGuard	@endo/platform/fs	@endo/platform	packages/platform/src/fs/interfaces.js:86	const				0
getInfoMethodGuard	@endo/platform/fs/lite	@endo/platform	packages/platform/src/fs/interfaces.js:86	const				0
getInfoMethodGuard	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs/interfaces.js:86	const				0
getInterfaceGuardPayload	@endo/patterns	@endo/patterns	packages/patterns/src/patterns/getGuardPayloads.js:235	const-function	1	282bb2db3d79	67	0
getInterfaceMethodKeys	@endo/patterns	@endo/patterns	packages/patterns/src/patterns/getGuardPayloads.js:264	const-function	1	728909dfd5ec	31	0
getInterfaceOf	@endo/pass-style	@endo/pass-style	packages/pass-style/src/remotable.js:215	const-function	1	f6320fb0e216	26	0
getMethodGuardPayload	@endo/patterns	@endo/patterns	packages/patterns/src/patterns/getGuardPayloads.js:153	const-function	1	e098dfe9e5da	101	0
getMethodNames	@endo/eventual-send/utils.js	@endo/eventual-send	packages/eventual-send/src/local.js:56	const-function	1	74f3a1fdb455	73	0
getMountBacking	@endo/daemon/src/mount.js	@endo/daemon	packages/daemon/src/mount.js:139	const-function	1	5b305fc24f2b	40	1
getNamedMethodGuards	@endo/patterns	@endo/patterns	packages/patterns/src/patterns/getGuardPayloads.js:298	const-function	1	3673042f2356	7	0
getNodeDepth	@endo/space-channel/outliner/tree-snapshot.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:64	const-function	2	2adbef179547	36	1
getNodeDepth	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:64	const-function	2	2adbef179547	36	1
getPassStyleCover	@endo/marshal	@endo/marshal	packages/marshal/src/rankOrder.js:161	const-function	1	f7960e1d72b0	7	0
getRandomValues	@endo/ocapn-noise/platform	@endo/ocapn-noise	packages/ocapn-noise/src/wasm/browser.js:38	const-function	1	db064c998b28	11	1
getRandomValues	@endo/ocapn-noise/platform	@endo/ocapn-noise	packages/ocapn-noise/src/wasm/node.js:27	const-function	1	d413a04b96bf	7	1
getRemotableMethodNames	@endo/pass-style	@endo/pass-style	packages/pass-style/src/remotable.js:58	const-function	1	23d182a04b03	5	0
getSortedVisibleChildren	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:124	const-function	3	d28a223dac72	153	1
getTag	@endo/pass-style	@endo/pass-style	packages/pass-style/src/passStyle-helpers.js:145	const-function	1	ccd4a9444141	7	0
gitClone	@endo/git	@endo/git	packages/git/src/native-git-backend.js:547	const-function	1	856872b26873	214	1
gitClone	@endo/git/src/native-git-backend.js	@endo/git	packages/git/src/native-git-backend.js:547	const-function	1	856872b26873	214	1
gitDeclarations	@endo/agent-tools/code-mode-globals/git.js	@endo/agent-tools	packages/agent-tools/generated/code-mode-globals/git-declarations.js:26	const				0
gitDeclarations	@endo/agent-tools/generated/code-mode-globals/git-declarations.js	@endo/agent-tools	packages/agent-tools/generated/code-mode-globals/git-declarations.js:26	const				0
gitPairingTokenFor	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:918	const-function	1	6444a0051e8c	17	0
gitRemoteDeclarations	@endo/agent-tools/code-mode-globals/git-remote.js	@endo/agent-tools	packages/agent-tools/generated/code-mode-globals/git-remote-declarations.js:24	const				0
gitRemoteDeclarations	@endo/agent-tools/generated/code-mode-globals/git-remote-declarations.js	@endo/agent-tools	packages/agent-tools/generated/code-mode-globals/git-remote-declarations.js:24	const				0
gunzip	@endo/daemon/src/manager-node-powers.js	@endo/daemon	packages/daemon/src/manager-node-powers.js:30	const-function	1	b32f53ced352	22	1
handleHttpBatchRequest	@endo/capn-web	@endo/capn-web	packages/capn-web/src/http-batch-server.js:107	const-function	2	b879440d6041	55	0
hardenedGlobals	@endo/eslint-plugin	@endo/eslint-plugin	packages/eslint-plugin/src/configs/shared.js:90	const				0
hasOwnPropertyOf	@endo/pass-style	@endo/pass-style	packages/pass-style/src/passStyle-helpers.js:33	const				0
hasProgram	@endo/platform/proc	@endo/platform	packages/platform/src/proc.js:146	const-function	1	0dba086ec5e7	10	0
hashFromMap	@endo/compartment-mapper/archive-lite.js	@endo/compartment-mapper	packages/compartment-mapper/src/archive-lite.js:342	const-function	3	f61d93a129fc	28	0
hashLocation	@endo/compartment-mapper	@endo/compartment-mapper	packages/compartment-mapper/src/archive.js:182	const-function	3	4cfafcffc922	131	0
hashLocation	@endo/compartment-mapper/archive.js	@endo/compartment-mapper	packages/compartment-mapper/src/archive.js:182	const-function	3	4cfafcffc922	131	0
hexToBytes	@endo/ocapn/cbor	@endo/ocapn	packages/ocapn/src/cbor/diagnostic/util.js:14	function	1	ea9602100906	72	0
hideAndHardenFunction	@endo/errors	@endo/errors	packages/errors/index.js:123	const-function	1	22b13b478c48	40	0
hintsFromLocator	@endo/daemon/locator.js	@endo/daemon	packages/daemon/src/locator.js:239	const-function	1	2ee4612feab9	21	1
httpDeclarations	@endo/agent-tools/code-mode-globals/http.js	@endo/agent-tools	packages/agent-tools/generated/code-mode-globals/http-declarations.js:26	const				0
httpDeclarations	@endo/agent-tools/generated/code-mode-globals/http-declarations.js	@endo/agent-tools	packages/agent-tools/generated/code-mode-globals/http-declarations.js:26	const				0
humanizeName	@endo/spaces-util/formula-view.js	@endo/spaces-util	packages/spaces-util/src/formula-view.js:65	const-function	1	62e8c824ef0a	62	1
idFromLocator	@endo/spaces-util	@endo/spaces-util	packages/spaces-util/src/locator.js:16	const-function	1	87b1ad13e0e3	22	1
idFromLocator	@endo/spaces-util/locator.js	@endo/spaces-util	packages/spaces-util/src/locator.js:16	const-function	1	87b1ad13e0e3	22	1
identChecker	@endo/common/ident-checker.js	@endo/common	packages/common/ident-checker.js:36	const-function	2	fbd84032ff22	4	0
importArchive	@endo/compartment-mapper	@endo/compartment-mapper	packages/compartment-mapper/src/import-archive.js:90	const-function	3	d517f590e5a4	11	0
importArchive	@endo/compartment-mapper/import-archive-lite.js	@endo/compartment-mapper	packages/compartment-mapper/src/import-archive-lite.js:444	const-function	3	bddf67ec1f75	20	0
importArchive	@endo/compartment-mapper/import-archive.js	@endo/compartment-mapper	packages/compartment-mapper/src/import-archive.js:90	const-function	3	d517f590e5a4	11	0
importBundle	@endo/import-bundle	@endo/import-bundle	packages/import-bundle/src/index.js:23	function	3	238d3238ea03	463	0
importFromMap	@endo/compartment-mapper/import-lite.js	@endo/compartment-mapper	packages/compartment-mapper/src/import-lite.js:246	const-function	3	931922b07565	22	0
importLocation	@endo/compartment-mapper	@endo/compartment-mapper	packages/compartment-mapper/src/import.js:156	const-function	3	bddf67ec1f75	20	0
importLocation	@endo/compartment-mapper/import.js	@endo/compartment-mapper	packages/compartment-mapper/src/import.js:156	const-function	3	bddf67ec1f75	20	0
inferLanguage	@endo/spaces-util/language-detect.js	@endo/spaces-util	packages/spaces-util/src/language-detect.js:9	const-function	1	707c92b9cec5	149	1
inferType	@endo/spaces-util/value-render.js	@endo/spaces-util	packages/spaces-util/src/value-render.js:161	const-function	1	118d6d837ddf	53	1
inflate	@endo/zip/inflate.js	@endo/zip	packages/zip/src/inflate.js:25	const-function	1	ca11011d84c0	6	0
initEmpty	@endo/exo	@endo/exo	packages/exo/src/exo-makers.js:46	const-function	0	c34fa3042ce1	2	0
initialState	@endo/goblin-chat/chat-state	@endo/goblin-chat	packages/goblin-chat/src/chat-state.js:109	const				1
internalHelpers	@endo/git	@endo/git	packages/git/src/native-git-backend.js:3072	const				1
internalHelpers	@endo/git/src/native-git-backend.js	@endo/git	packages/git/src/native-git-backend.js:3072	const				1
interpolateHeatColor	@endo/spaces-util/heat-engine.js	@endo/spaces-util	packages/spaces-util/src/heat-engine.js:241	const-function	1	40367ca11937	138	1
intersectRankCovers	@endo/marshal	@endo/marshal	packages/marshal/src/rankOrder.js:582	const-function	2	72b6f1d24fb3	36	0
isAtom	@endo/pass-style	@endo/pass-style	packages/pass-style/src/typeGuards.js:143	const-function	1	809d48a9fe79	6	0
isAwaitArgGuard	@endo/patterns	@endo/patterns	packages/patterns/src/patterns/patternMatchers.js:2205	const-function	1	f3fc74046b94	6	0
isConfinedComponent	@endo/preact-container/compartment	@endo/preact-container	packages/preact-container/src/compartment.js:613	function	1	4fcfeeefbaf6	15	1
isCopyArray	@endo/pass-style	@endo/pass-style	packages/pass-style/src/typeGuards.js:16	const-function	1	4c718cd28d4f	7	0
isCopyBag	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:219	const-function	1	809d48a9fe79	6	0
isCopyMap	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:339	const-function	1	809d48a9fe79	6	0
isCopySet	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:138	const-function	1	809d48a9fe79	6	0
isDescendantOf	@endo/space-channel/outliner/tree-source.js	@endo/space-channel	packages/space-channel/src/outliner/tree-source.js:300	const-function	3	ba767974feec	37	1
isEffectivelyDeleted	@endo/space-channel/edit-queue.js	@endo/space-channel	packages/space-channel/src/edit-queue.js:68	const-function	5	17fc3f2262cd	88	1
isEncodedRemotable	@endo/marshal	@endo/marshal	packages/marshal/src/encodePassable.js:869	const-function	1	aa693f919592	9	0
isErrorLike	@endo/pass-style	@endo/pass-style	packages/pass-style/src/error.js:230	const-function	1	809d48a9fe79	6	0
isGitHistoryRewrite	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git.js:953	const-function	1	5b2a55840de8	33	0
isGitHistoryRewrite	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:953	const-function	1	5b2a55840de8	33	0
isGitHistoryRewrite	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git.js:953	const-function	1	5b2a55840de8	33	0
isGitReadOnly	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git.js:931	const-function	1	5b2a55840de8	33	0
isGitReadOnly	@endo/exo-git/src/git.js	@endo/exo-git	packages/exo-git/src/git.js:931	const-function	1	5b2a55840de8	33	0
isGitReadOnly	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git.js:931	const-function	1	5b2a55840de8	33	0
isKey	@endo/patterns	@endo/patterns	packages/patterns/src/keys/checkKey.js:93	const-function	1	809d48a9fe79	6	0
isMac	@endo/spaces-util/platform-keys.js	@endo/spaces-util	packages/spaces-util/src/platform-keys.js:29	const				1
isMarkdown	@endo/spaces-util/markdown-preview.js	@endo/spaces-util	packages/spaces-util/src/markdown-preview.js:99	const-function	1	4924dda6a1c2	5	1
isName	@endo/daemon/pet-name.js	@endo/daemon	packages/daemon/src/pet-name.js:43	const-function	1	9d0e1e8b46e6	9	1
isNat	@endo/nat	@endo/nat	packages/nat/src/index.js:72	const-function	1	dee5c38506ba	31	0
isObject	@endo/pass-style	@endo/pass-style	packages/pass-style/src/passStyle-helpers.js:52	const-function	1	07963166920d	15	0
isPassable	@endo/pass-style	@endo/pass-style	packages/pass-style/src/passStyleOf.js:266	const-function	1	537c09668539	16	0
isPassableSymbol	@endo/pass-style	@endo/pass-style	packages/pass-style/src/symbol.js:34	const-function	1	d24502818bb7	21	0
isPathWithin	@endo/platform/fs	@endo/platform	packages/platform/src/fs/confinement.js:64	const-function	2	6d086cb84be0	28	0
isPathWithin	@endo/platform/fs/lite	@endo/platform	packages/platform/src/fs/confinement.js:64	const-function	2	6d086cb84be0	28	0
isPathWithin	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs/confinement.js:64	const-function	2	6d086cb84be0	28	0
isPetName	@endo/daemon/pet-name.js	@endo/daemon	packages/daemon/src/pet-name.js:31	const-function	1	23d182a04b03	5	1
isPrimitive	@endo/pass-style	@endo/pass-style	packages/pass-style/src/passStyle-helpers.js:38	const-function	1	4bcf2c034c6b	14	0
isPromise	@endo/promise-kit	@endo/promise-kit	packages/promise-kit/src/is-promise.js:9	function	1	f68326dfc599	12	0
isPublishableDirectAddress	@endo/ocapn-iroh	@endo/ocapn-iroh	packages/ocapn-iroh/src/location.js:44	const-function	1	cc85e9fd0ae7	189	1
isPublishableDirectAddress	@endo/ocapn-iroh/location	@endo/ocapn-iroh	packages/ocapn-iroh/src/location.js:44	const-function	1	cc85e9fd0ae7	189	1
isRankSorted	@endo/marshal	@endo/marshal	packages/marshal/src/rankOrder.js:381	const-function	2	9d4c5a0d7179	75	0
isRawGuard	@endo/patterns	@endo/patterns	packages/patterns/src/patterns/patternMatchers.js:2237	const-function	1	f3fc74046b94	6	0
isRecord	@endo/pass-style	@endo/pass-style	packages/pass-style/src/typeGuards.js:36	const-function	1	4c718cd28d4f	7	0
isRemotable	@endo/pass-style	@endo/pass-style	packages/pass-style/src/typeGuards.js:45	const-function	1	4c718cd28d4f	7	0
isSpecialName	@endo/daemon/pet-name.js	@endo/daemon	packages/daemon/src/pet-name.js:37	const-function	1	78528f2e4db1	7	1
isStandardRole	@endo/jsonl-transcript	@endo/jsonl-transcript	packages/jsonl-transcript/src/entries.js:27	const-function	1	78528f2e4db1	7	1
isStandardRole	@endo/jsonl-transcript/entries.js	@endo/jsonl-transcript	packages/jsonl-transcript/src/entries.js:27	const-function	1	78528f2e4db1	7	1
isValidName	@endo/daemon/pet-name.js	@endo/daemon	packages/daemon/src/pet-name.js:15	const-function	1	354d423fec06	47	1
isVisibleReplyType	@endo/space-channel/edit-queue.js	@endo/space-channel	packages/space-channel/src/edit-queue.js:49	const-function	1	109d9da135dc	16	1
isWellFormedString	@endo/is-well-formed-string	@endo/is-well-formed-string	packages/is-well-formed-string/index.js:50	const-function	1	23d182a04b03	5	0
isZeroTarBlock	@endo/tar	@endo/tar	packages/tar/src/reader.js:14	const-function	1	2b411b58d9bb	11	0
isZeroTarBlock	@endo/tar/reader.js	@endo/tar	packages/tar/src/reader.js:14	const-function	1	2b411b58d9bb	11	0
iterateBytesReader	@endo/exo-stream/iterate-bytes-reader.js	@endo/exo-stream	packages/exo-stream/iterate-bytes-reader.js:43	const-function	2	a35a7e3b09ad	519	0
iterateBytesWriter	@endo/exo-stream/iterate-bytes-writer.js	@endo/exo-stream	packages/exo-stream/iterate-bytes-writer.js:34	const-function	2	c2d8b648e74b	418	0
iterateReader	@endo/exo-stream/iterate-reader.js	@endo/exo-stream	packages/exo-stream/iterate-reader.js:39	const-function	2	40f084165f7e	497	0
